ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-18,8824052970.900263,5161505054.801416,16449697788.550026,8824052970.900263,8824052970.900263,2151792017.5529685,2151792017.5529685,2151792017.5529685,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75906456,-507539372.75906456,-507539372.75906456,526345335.55172503,526345335.55172503,526345335.55172503,0.0,0.0,0.0,10975844988.453232
2023-01-19,8815253984.70279,5904244156.811496,17215469246.418743,8815253984.70279,8815253984.70279,2686001874.0562215,2686001874.0562215,2686001874.0562215,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90528226,-153732355.90528226,-153732355.90528226,706748175.2011957,706748175.2011957,706748175.2011957,0.0,0.0,0.0,11501255858.75901
2023-01-20,8806454998.505318,7110610463.035913,19031265567.346203,8806454998.505318,8806454998.505318,4357530194.170868,4357530194.170868,4357530194.170868,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0551832,1358968902.0551832,1358968902.0551832,865575237.3553766,865575237.3553766,865575237.3553766,0.0,0.0,0.0,13163985192.676186
2023-01-23,8780058039.912903,6295368183.066634,17679976713.420555,8780058039.912903,8780058039.912903,3450735586.027023,3450735586.027023,3450735586.027023,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01593596,142761004.01593596,142761004.01593596,1174988527.2507792,1174988527.2507792,1174988527.2507792,0.0,0.0,0.0,12230793625.939926
2023-01-24,8771259053.715431,6275603561.136658,17568348024.06371,8771259053.715431,8771259053.715431,3039253911.4305744,3039253911.4305744,3039253911.4305744,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365047,-307212085.6365047,-307212085.6365047,1213479942.3067708,1213479942.3067708,1213479942.3067708,0.0,0.0,0.0,11810512965.146006
2023-01-25,8762460067.51796,6159413606.15665,17018005175.408806,8762460067.51796,8762460067.51796,2842616920.822803,2842616920.822803,2842616920.822803,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7603807,-507539372.7603807,-507539372.7603807,1217170238.8228755,1217170238.8228755,1217170238.8228755,0.0,0.0,0.0,11605076988.340763
2023-01-26,8753661081.320486,5785797981.817935,17743320273.26337,8753661081.320486,8753661081.320486,3165098104.3990355,3165098104.3990355,3165098104.3990355,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90441126,-153732355.90441126,-153732355.90441126,1185844405.543138,1185844405.543138,1185844405.543138,0.0,0.0,0.0,11918759185.71952
2023-01-27,8744862095.123014,7526930808.743997,19119131253.56129,8744862095.123014,8744862095.123014,4612099717.4189205,4612099717.4189205,4612099717.4189205,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0561795,1358968902.0561795,1358968902.0561795,1120144760.602434,1120144760.602434,1120144760.602434,0.0,0.0,0.0,13356961812.541935
2023-01-30,8718465136.5306,6388453172.4691,17500871563.382732,8718465136.5306,8718465136.5306,3011265617.399786,3011265617.399786,3011265617.399786,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01413897,142761004.01413897,142761004.01413897,735518558.6253393,735518558.6253393,735518558.6253393,0.0,0.0,0.0,11729730753.930386
2023-01-31,8709666150.333128,5142950912.925343,17097510083.63675,8709666150.333128,8709666150.333128,2380544397.43749,2380544397.43749,2380544397.43749,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.637759,-307212085.637759,-307212085.637759,554770428.3149408,554770428.3149408,554770428.3149408,0.0,0.0,0.0,11090210547.770618
2023-02-01,8700867164.135656,4926710872.430505,16824243031.900206,8700867164.135656,8700867164.135656,1979787081.4708755,1979787081.4708755,1979787081.4708755,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76042974,-507539372.76042974,-507539372.76042974,354340399.4709973,354340399.4709973,354340399.4709973,0.0,0.0,0.0,10680654245.606531
2023-02-02,8692068177.938183,4724672338.826595,16605893430.601265,8692068177.938183,8692068177.938183,2118198616.3312507,2118198616.3312507,2118198616.3312507,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9035402,-153732355.9035402,-153732355.9035402,138944917.47448295,138944917.47448295,138944917.47448295,0.0,0.0,0.0,10810266794.269434
2023-02-03,8683269191.740711,6088886318.852683,17926132447.347042,8683269191.740711,8683269191.740711,3405611423.7424917,3405611423.7424917,3405611423.7424917,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555162,1358968902.0555162,1358968902.0555162,-86343533.07333262,-86343533.07333262,-86343533.07333262,0.0,0.0,0.0,12088880615.483204
2023-02-06,8656872233.148296,4456451715.876453,15734778419.751457,8656872233.148296,8656872233.148296,1507705062.7837417,1507705062.7837417,1507705062.7837417,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01505277,142761004.01505277,142761004.01505277,-768041995.991619,-768041995.991619,-768041995.991619,0.0,0.0,0.0,10164577295.932037
2023-02-07,8648073246.950825,3659221019.4955225,15526767096.821962,8648073246.950825,8648073246.950825,846461223.874695,846461223.874695,846461223.874695,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6327459,-307212085.6327459,-307212085.6327459,-979312745.2528672,-979312745.2528672,-979312745.2528672,0.0,0.0,0.0,9494534470.82552
2023-02-08,8639274260.753351,3105162951.064473,14776187803.229994,8639274260.753351,8639274260.753351,451402862.78529984,451402862.78529984,451402862.78529984,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7617459,-507539372.7617459,-507539372.7617459,-1174043819.2132623,-1174043819.2132623,-1174043819.2132623,0.0,0.0,0.0,9090677123.53865
2023-02-09,8630475274.55588,3633521017.2314324,15603445558.906834,8630475274.55588,8630475274.55588,631675357.5552201,631675357.5552201,631675357.5552201,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90266916,-153732355.90266916,-153732355.90266916,-1347578341.3024187,-1347578341.3024187,-1347578341.3024187,0.0,0.0,0.0,9262150632.1111
2023-02-10,8621676288.358408,4699755120.295575,16154876536.840925,8621676288.358408,8621676288.358408,1996231736.5985732,1996231736.5985732,1996231736.5985732,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0556903,1358968902.0556903,1358968902.0556903,-1495723220.217425,-1495723220.217425,-1495723220.217425,0.0,0.0,0.0,10617908024.956982
2023-02-13,8595279329.765993,3181240929.3483996,14725941118.940481,8595279329.765993,8595279329.765993,521153229.6999194,521153229.6999194,521153229.6999194,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0159666,142761004.0159666,142761004.0159666,-1754593829.0763552,-1754593829.0763552,-1754593829.0763552,0.0,0.0,0.0,9116432559.465912
2023-02-14,8586480343.568521,2908884758.907491,14293234360.52978,8586480343.568521,8586480343.568521,54474655.38534859,54474655.38534859,54474655.38534859,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63904935,-307212085.63904935,-307212085.63904935,-1771299313.73591,-1771299313.73591,-1771299313.73591,0.0,0.0,0.0,8640954998.953869
2023-02-15,8577681357.371049,2580490586.258487,13948384489.528776,8577681357.371049,8577681357.371049,-125719043.27309042,-125719043.27309042,-125719043.27309042,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.75938547,-507539372.75938547,-507539372.75938547,-1751165725.2740128,-1751165725.2740128,-1751165725.2740128,0.0,0.0,0.0,8451962314.097959
2023-02-16,8568882371.173576,3010376587.46674,14909686058.765043,8568882371.173576,8568882371.173576,285158207.31465524,285158207.31465524,285158207.31465524,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90101022,-153732355.90101022,-153732355.90101022,-1694095491.5446424,-1694095491.5446424,-1694095491.5446424,0.0,0.0,0.0,8854040578.488232
2023-02-17,8560083384.976104,4646755013.021283,16768293170.85129,8560083384.976104,8560083384.976104,1891216039.8252587,1891216039.8252587,1891216039.8252587,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0554457,1358968902.0554457,1358968902.0554457,-1600738916.990495,-1600738916.990495,-1600738916.990495,0.0,0.0,0.0,10451299424.801363
2023-02-21,8524887440.186217,3126717578.3308425,14491102418.292805,8524887440.186217,8524887440.186217,924028707.725926,924028707.725926,924028707.725926,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377791,-307212085.6377791,-307212085.6377791,-901745261.3966029,-901745261.3966029,-901745261.3966029,0.0,0.0,0.0,9448916147.912144
2023-02-22,8516088453.988745,3992313981.797353,14834060614.649174,8516088453.988745,8516088453.988745,965211108.7351992,965211108.7351992,965211108.7351992,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76070166,-507539372.76070166,-507539372.76070166,-660235573.2644072,-660235573.2644072,-660235573.2644072,0.0,0.0,0.0,9481299562.723944
2023-02-23,8507289467.791273,4081384612.1425276,16175589753.777996,8507289467.791273,8507289467.791273,1579660950.7654502,1579660950.7654502,1579660950.7654502,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9059242,-153732355.9059242,-153732355.9059242,-399592748.08893365,-399592748.08893365,-399592748.08893365,0.0,0.0,0.0,10086950418.556723
2023-02-24,8498490481.593801,5945677833.437492,17504394140.09292,8498490481.593801,8498490481.593801,3367730970.9800477,3367730970.9800477,3367730970.9800477,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0560234,1358968902.0560234,1358968902.0560234,-124223985.83628395,-124223985.83628395,-124223985.83628395,0.0,0.0,0.0,11866221452.573849
2023-02-27,8472093523.001386,5741791495.597888,17476077841.985435,8472093523.001386,8472093523.001386,3019399349.9152346,3019399349.9152346,3019399349.9152346,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01508346,142761004.01508346,142761004.01508346,743652291.1398431,743652291.1398431,743652291.1398431,0.0,0.0,0.0,11491492872.91662
2023-02-28,8463294536.803914,5141766470.609959,16936419967.418234,8463294536.803914,8463294536.803914,2856942209.7248635,2856942209.7248635,2856942209.7248635,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63529056,-307212085.63529056,-307212085.63529056,1031168240.5998456,1031168240.5998456,1031168240.5998456,0.0,0.0,0.0,11320236746.528778
2023-03-01,8454495550.6064415,5442883123.354208,16611068909.513933,8454495550.6064415,8454495550.6064415,2935627115.6405444,2935627115.6405444,2935627115.6405444,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76201755,-507539372.76201755,-507539372.76201755,1310180433.6422536,1310180433.6422536,1310180433.6422536,0.0,0.0,0.0,11390122666.246986
2023-03-02,8445696564.408969,6422444580.857152,17867938336.903664,8445696564.408969,8445696564.408969,3555689793.108754,3555689793.108754,3555689793.108754,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90426525,-153732355.90426525,-153732355.90426525,1576436094.252711,1576436094.252711,1576436094.252711,0.0,0.0,0.0,12001386357.517723
2023-03-03,8436897578.211497,8139648434.856624,19791560145.76001,8436897578.211497,8436897578.211497,5317951537.405297,5317951537.405297,5317951537.405297,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557787,1358968902.0557787,1358968902.0557787,1825996580.5892105,1825996580.5892105,1825996580.5892105,0.0,0.0,0.0,13754849115.616795
2023-03-06,8410500619.619082,6911258410.169164,19040908045.72099,8410500619.619082,8410500619.619082,4716783680.597169,4716783680.597169,4716783680.597169,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01436293,142761004.01436293,142761004.01436293,2441036621.8224983,2441036621.8224983,2441036621.8224983,0.0,0.0,0.0,13127284300.216251
2023-03-07,8401701633.42161,7077493604.254535,18352219182.77566,8401701633.42161,8401701633.42161,4418390035.696408,4418390035.696408,4418390035.696408,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63402027,-307212085.63402027,-307212085.63402027,2592616066.5701203,2592616066.5701203,2592616066.5701203,0.0,0.0,0.0,12820091669.11802
2023-03-08,8392902647.224138,6814964439.540789,18497162467.915787,8392902647.224138,8392902647.224138,4339712099.114875,4339712099.114875,4339712099.114875,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7596571,-507539372.7596571,-507539372.7596571,2714265417.114224,2714265417.114224,2714265417.114224,0.0,0.0,0.0,12732614746.339012
2023-03-09,8384103661.026666,7083487222.599463,19301616393.530178,8384103661.026666,8384103661.026666,4784073649.235225,4784073649.235225,4784073649.235225,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90418205,-153732355.90418205,-153732355.90418205,2804819950.379099,2804819950.379099,2804819950.379099,0.0,0.0,0.0,13168177310.26189
2023-03-10,8375304674.829194,8998749553.285425,20490508575.1371,8375304674.829194,8375304674.829194,6355574937.734793,6355574937.734793,6355574937.734793,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555341,1358968902.0555341,1358968902.0555341,2863619980.9189506,2863619980.9189506,2863619980.9189506,0.0,0.0,0.0,14730879612.563988
2023-03-13,8348907716.23678,7992087586.962164,19397665649.088657,8348907716.23678,8348907716.23678,5125823964.362811,5125823964.362811,5125823964.362811,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01527676,142761004.01527676,142761004.01527676,2850076905.5872254,2850076905.5872254,2850076905.5872254,0.0,0.0,0.0,13474731680.59959
2023-03-14,8345259720.439496,7041070739.324753,18714253633.164177,8345259720.439496,8345259720.439496,4610404616.374007,4610404616.374007,4610404616.374007,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352746,-307212085.6352746,-307212085.6352746,2784630647.2489743,2784630647.2489743,2784630647.2489743,0.0,0.0,0.0,12955664336.813503
2023-03-15,8341611724.642212,7120071321.526366,18610991298.971973,8341611724.642212,8341611724.642212,4316318372.764199,4316318372.764199,4316318372.764199,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76097316,-507539372.76097316,-507539372.76097316,2690871690.7648644,2690871690.7648644,2690871690.7648644,0.0,0.0,0.0,12657930097.40641
2023-03-16,8337963728.844929,7312809044.284024,18941583617.25733,8337963728.844929,8337963728.844929,4549831405.874642,4549831405.874642,4549831405.874642,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90252313,-153732355.90252313,-153732355.90252313,2570577707.016857,2570577707.016857,2570577707.016857,0.0,0.0,0.0,12887795134.71957
2023-03-17,8334315733.047644,8681748044.549042,20319587448.70649,8334315733.047644,8334315733.047644,5917739401.568231,5917739401.568231,5917739401.568231,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552897,1358968902.0552897,1358968902.0552897,2425784444.7526326,2425784444.7526326,2425784444.7526326,0.0,0.0,0.0,14252055134.615875
2023-03-20,8323371745.655794,6618734775.338839,18029063623.87745,8323371745.655794,8323371745.655794,4143385466.8761487,4143385466.8761487,4143385466.8761487,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01890153,142761004.01890153,142761004.01890153,1867638408.096939,1867638408.096939,1867638408.096939,0.0,0.0,0.0,12466757212.531942
2023-03-21,8319723749.858511,5425513278.895409,17633545051.54563,8319723749.858511,8319723749.858511,3474490042.0071,3474490042.0071,3474490042.0071,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63652885,-307212085.63652885,-307212085.63652885,1648716072.8833208,1648716072.8833208,1648716072.8833208,0.0,0.0,0.0,11794213791.865612
2023-03-22,8316075754.061226,5145701365.856522,17317413874.262005,8316075754.061226,8316075754.061226,3043167580.370451,3043167580.370451,3043167580.370451,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7610221,-507539372.7610221,-507539372.7610221,1417720898.3711646,1417720898.3711646,1417720898.3711646,0.0,0.0,0.0,11359243334.431677
2023-03-23,8312427758.263943,5646853923.471743,17390101025.190357,8312427758.263943,8312427758.263943,3156551731.659355,3156551731.659355,3156551731.659355,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9008642,-153732355.9008642,-153732355.9008642,1177298032.7999113,1177298032.7999113,1177298032.7999113,0.0,0.0,0.0,11468979489.923298
2023-03-24,8308779762.466659,6701687153.597793,18815741717.223206,8308779762.466659,8308779762.466659,4422022282.802333,4422022282.802333,4422022282.802333,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0554638,1358968902.0554638,1358968902.0554638,930067325.9865608,930067325.9865608,930067325.9865608,0.0,0.0,0.0,12730802045.268991
2023-03-27,8297835775.074808,4895374166.86983,16653762301.248663,8297835775.074808,8297835775.074808,2448612339.7936974,2448612339.7936974,2448612339.7936974,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01547018,142761004.01547018,142761004.01547018,172865281.017919,172865281.017919,172865281.017919,0.0,0.0,0.0,10746448114.868505
2023-03-28,8294187779.277525,3906303865.741898,15952107359.59567,8294187779.277525,8294187779.277525,1749108819.7533345,1749108819.7533345,1749108819.7533345,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63778317,-307212085.63778317,-307212085.63778317,-76665149.36919038,-76665149.36919038,-76665149.36919038,0.0,0.0,0.0,10043296599.030859
2023-03-29,8290539783.480241,3935968854.6986365,15234247530.139317,8290539783.480241,8290539783.480241,1304463243.3475585,1304463243.3475585,1304463243.3475585,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76233834,-507539372.76233834,-507539372.76233834,-320983438.6504113,-320983438.6504113,-320983438.6504113,0.0,0.0,0.0,9595003026.827799
2023-03-30,8286891787.682956,4136669699.4423203,15620072790.88189,8286891787.682956,8286891787.682956,1421269514.4867003,1421269514.4867003,1421269514.4867003,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90656605,-153732355.90656605,-153732355.90656605,-557984184.3670417,-557984184.3670417,-557984184.3670417,0.0,0.0,0.0,9708161302.169657
2023-03-31,8283243791.8856735,5354473278.230724,17139641779.162958,8283243791.8856735,8283243791.8856735,2706280319.378204,2706280319.378204,2706280319.378204,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0548005,1358968902.0548005,1358968902.0548005,-785674637.4369047,-785674637.4369047,-785674637.4369047,0.0,0.0,0.0,10989524111.263878
2023-04-03,8272299804.493823,3024796629.9396577,14741310677.343061,8272299804.493823,8272299804.493823,881061137.2976702,881061137.2976702,881061137.2976702,2132986054.760308,2132986054.760308,2132986054.760308,142761004.016384,142761004.016384,142761004.016384,-1394685921.4790218,-1394685921.4790218,-1394685921.4790218,0.0,0.0,0.0,9153360941.791492
2023-04-04,8268651808.696538,2454337363.9977055,14334134182.733854,8268651808.696538,8268651808.696538,258247616.5487265,258247616.5487265,258247616.5487265,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63651294,-307212085.63651294,-307212085.63651294,-1567526352.5750687,-1567526352.5750687,-1567526352.5750687,0.0,0.0,0.0,8526899425.245264
2023-04-05,8265003812.899255,2438081092.301996,13663870614.38069,8265003812.899255,8265003812.899255,-97405486.00142615,-97405486.00142615,-97405486.00142615,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76181614,-507539372.76181614,-507539372.76181614,-1722852167.999918,-1722852167.999918,-1722852167.999918,0.0,0.0,0.0,8167598326.897829
2023-04-06,8261355817.101971,2442220841.6542444,14380208085.320368,8261355817.101971,8261355817.101971,119856023.16624847,119856023.16624847,119856023.16624847,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9049071,-153732355.9049071,-153732355.9049071,-1859397675.6891525,-1859397675.6891525,-1859397675.6891525,0.0,0.0,0.0,8381211840.268219
2023-04-10,8246763833.912837,2643411165.737804,13869994734.28397,8246763833.912837,8246763833.912837,78115349.80754115,78115349.80754115,78115349.80754115,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01458701,142761004.01458701,142761004.01458701,-2197631708.967354,-2197631708.967354,-2197631708.967354,0.0,0.0,0.0,8324879183.720378
2023-04-11,8243115838.115553,2108810169.9651947,13736986114.365942,8243115838.115553,8243115838.115553,-400871883.34157485,-400871883.34157485,-400871883.34157485,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.64029175,-307212085.64029175,-307212085.64029175,-2226645852.4615912,-2226645852.4615912,-2226645852.4615912,0.0,0.0,0.0,7842243954.773978
2023-04-12,8239467842.318268,1309469981.5913563,13374797006.552704,8239467842.318268,8239467842.318268,-607254803.1768997,-607254803.1768997,-607254803.1768997,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76129395,-507539372.76129395,-507539372.76129395,-2232701485.1759133,-2232701485.1759133,-2232701485.1759133,0.0,0.0,0.0,7632213039.141368
2023-04-13,8235819846.520986,2561497205.212723,13859891214.711533,8235819846.520986,8235819846.520986,-236565947.8932174,-236565947.8932174,-236565947.8932174,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90482396,-153732355.90482396,-153732355.90482396,-2215819646.7487016,-2215819646.7487016,-2215819646.7487016,0.0,0.0,0.0,7999253898.6277685
2023-04-14,8232171850.723701,4042128701.8287077,15502601501.988436,8232171850.723701,8232171850.723701,1315680679.9003234,1315680679.9003234,1315680679.9003234,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555522,1358968902.0555522,1358968902.0555522,-2176274276.9155364,-2176274276.9155364,-2176274276.9155364,0.0,0.0,0.0,9547852530.624023
2023-04-17,8221227863.33185,2641457381.294858,13881117040.398302,8221227863.33185,8221227863.33185,347223769.9960139,347223769.9960139,347223769.9960139,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01279,142761004.01279,142761004.01279,-1928523288.7770844,-1928523288.7770844,-1928523288.7770844,0.0,0.0,0.0,8568451633.327864
2023-04-18,8217579867.534568,2620857056.188133,13917425444.52835,8217579867.534568,8217579867.534568,19124803.735882387,19124803.735882387,19124803.735882387,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63527864,-307212085.63527864,-307212085.63527864,-1806649165.389147,-1806649165.389147,-1806649165.389147,0.0,0.0,0.0,8236704671.270451
2023-04-19,8213931871.737283,2275817762.242469,13955257636.414148,8213931871.737283,8213931871.737283,-42308597.37133611,-42308597.37133611,-42308597.37133611,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76077163,-507539372.76077163,-507539372.76077163,-1667755279.3708725,-1667755279.3708725,-1667755279.3708725,0.0,0.0,0.0,8171623274.365947
2023-04-20,8210283875.94,2401384862.7091208,14493283051.445656,8210283875.94,8210283875.94,465387690.190618,465387690.190618,465387690.190618,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90316507,-153732355.90316507,-153732355.90316507,-1513866008.6665254,-1513866008.6665254,-1513866008.6665254,0.0,0.0,0.0,8675671566.130617
2023-04-21,8206635880.142715,4794662883.325446,16267481189.189657,8206635880.142715,8206635880.142715,2144662911.652541,2144662911.652541,2144662911.652541,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557263,1358968902.0557263,1358968902.0557263,-1347292045.1634932,-1347292045.1634932,-1347292045.1634932,0.0,0.0,0.0,10351298791.795256
2023-04-24,8195691892.750865,3814185094.633353,15232656852.418652,8195691892.750865,8195691892.750865,1477331016.0065632,1477331016.0065632,1477331016.0065632,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01641473,142761004.01641473,142761004.01641473,-798416042.7701595,-798416042.7701595,-798416042.7701595,0.0,0.0,0.0,9673022908.757427
2023-04-25,8192043896.95358,3619703769.959223,15224417583.964197,8192043896.95358,8192043896.95358,1216653758.1195219,1216653758.1195219,1216653758.1195219,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63653284,-307212085.63653284,-307212085.63653284,-609120211.0042534,-609120211.0042534,-609120211.0042534,0.0,0.0,0.0,9408697655.073101
2023-04-26,8188395901.156298,3601163973.4426794,15164931242.009335,8188395901.156298,8188395901.156298,1203379883.9558628,1203379883.9558628,1203379883.9558628,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7608208,-507539372.7608208,-507539372.7608208,-422066798.0436246,-422066798.0436246,-422066798.0436246,0.0,0.0,0.0,9391775785.11216
2023-04-27,8184747905.359013,4348848705.361491,16020058313.161314,8184747905.359013,8184747905.359013,1738624595.0020406,1738624595.0020406,1738624595.0020406,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90229398,-153732355.90229398,-153732355.90229398,-240629103.85597342,-240629103.85597342,-240629103.85597342,0.0,0.0,0.0,9923372500.361053
2023-04-28,8181099909.56173,5786420921.283265,17426137511.537582,8181099909.56173,8181099909.56173,3423771465.8269053,3423771465.8269053,3423771465.8269053,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0559,1358968902.0559,1358968902.0559,-68183490.98930284,-68183490.98930284,-68183490.98930284,0.0,0.0,0.0,11604871375.388636
2023-05-01,8170155922.16988,4861004252.427329,16640435648.371004,8170155922.16988,8170155922.16988,2638505627.271716,2638505627.271716,2638505627.271716,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0146177,142761004.0146177,142761004.0146177,362758568.4967903,362758568.4967903,362758568.4967903,0.0,0.0,0.0,10808661549.441597
2023-05-02,8166507926.372595,4509579945.876984,16081169833.04746,8166507926.372595,8166507926.372595,2293482451.2685103,2293482451.2685103,2293482451.2685103,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352626,-307212085.6352626,-307212085.6352626,467708482.1434649,467708482.1434649,467708482.1434649,0.0,0.0,0.0,10459990377.641106
2023-05-03,8162859930.575312,4274732710.477515,15949191104.305107,8162859930.575312,8162859930.575312,2174501151.8047485,2174501151.8047485,2174501151.8047485,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76029867,-507539372.76029867,-507539372.76029867,549054469.8047392,549054469.8047392,549054469.8047392,0.0,0.0,0.0,10337361082.38006
2023-05-04,8159211934.778028,4662146294.625689,16941255111.813187,8159211934.778028,8159211934.778028,2584049481.9120283,2584049481.9120283,2584049481.9120283,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9072079,-153732355.9072079,-153732355.9072079,604795783.058928,604795783.058928,604795783.058928,0.0,0.0,0.0,10743261416.690056
2023-05-05,8155563938.980743,6329428103.484352,18604264358.543396,8155563938.980743,8155563938.980743,4125336846.923754,4125336846.923754,4125336846.923754,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552368,1358968902.0552368,1358968902.0552368,633381890.1082089,633381890.1082089,633381890.1082089,0.0,0.0,0.0,12280900785.904497
2023-05-08,8144619951.588894,5012901458.954867,16461123940.44309,8144619951.588894,8144619951.588894,2824179038.9746685,2824179038.9746685,2824179038.9746685,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0155315,142761004.0155315,142761004.0155315,548431980.1988286,548431980.1988286,548431980.1988286,0.0,0.0,0.0,10968798990.563562
2023-05-09,8140971955.791609,4558539168.436026,16454807444.698765,8140971955.791609,8140971955.791609,2289204790.9579587,2289204790.9579587,2289204790.9579587,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6339923,-307212085.6339923,-307212085.6339923,463430821.83164316,463430821.83164316,463430821.83164316,0.0,0.0,0.0,10430176746.749567
2023-05-10,8141450465.527995,4029401974.588959,16387654959.299215,8141450465.527995,8141450465.527995,1977112752.9533827,1977112752.9533827,1977112752.9533827,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7616148,-507539372.7616148,-507539372.7616148,351666070.9546895,351666070.9546895,351666070.9546895,0.0,0.0,0.0,10118563218.481379
2023-05-11,8141928975.26438,4629807890.20294,15693834321.672909,8141928975.26438,8141928975.26438,2194223685.9424696,2194223685.9424696,2194223685.9424696,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9063369,-153732355.9063369,-153732355.9063369,214969987.0884981,214969987.0884981,214969987.0884981,0.0,0.0,0.0,10336152661.20685
2023-05-12,8142407485.000767,5795068620.124218,16965242084.348803,8142407485.000767,8142407485.000767,3547697100.7813196,3547697100.7813196,3547697100.7813196,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0554109,1358968902.0554109,1358968902.0554109,55742143.965600245,55742143.965600245,55742143.965600245,0.0,0.0,0.0,11690104585.782085
