Date,Close,Volume,CashInflow
,DHER.DE,DHER.DE,
2020-01-08,66.0,483867,31935222.0
2020-01-09,65.69999694824219,468511,30781171.270217896
2020-01-10,65.5999984741211,340526,22338505.08039856
2020-01-13,65.68000030517578,318533,20921247.537208557
2020-01-14,68.08000183105469,400740,27282379.933776855
2020-01-15,71.0,363399,25801329.0
2020-01-16,69.9800033569336,1545296,108139819.26745605
2020-01-17,70.0,466353,32644710.0
2020-01-20,68.4000015258789,379116,25931534.978485107
2020-01-21,68.26000213623047,450623,30759526.942634583
2020-01-22,68.83999633789062,350950,24159396.714782715
2020-01-23,68.76000213623047,376635,25897423.404579163
2020-01-24,70.0,457945,32056150.0
2020-01-27,68.23999786376953,475489,32447368.34424591
2020-01-28,69.66000366210938,487467,33956953.00515747
2020-01-29,70.45999908447266,288650,20338278.735733032
2020-01-30,70.22000122070312,345366,24251600.941589355
2020-01-31,69.62000274658203,367238,25567110.568649292
2020-02-03,71.5,420238,30047017.0
2020-02-04,72.19999694824219,387537,27980170.217330933
2020-02-05,74.68000030517578,622824,46512496.5100708
2020-02-06,75.23999786376953,670134,50420880.72843933
2020-02-07,72.63999938964844,498694,36225131.85562134
2020-02-10,75.0,426990,32024250.0
2020-02-11,78.63999938964844,1124366,88420141.55374146
2020-02-12,81.33999633789062,1154899,93939480.43063354
2020-02-13,80.0,630705,50456400.0
2020-02-14,79.26000213623047,386843,30661177.006385803
2020-02-17,79.0,198223,15659617.0
2020-02-18,79.0,216987,17141973.0
2020-02-19,80.05999755859375,204658,16384918.98034668
2020-02-20,78.16000366210938,413106,32288366.472839355
2020-02-21,76.30000305175781,405824,30964372.438476562
2020-02-24,72.76000213623047,649105,47228881.18663788
2020-02-25,71.91999816894531,534147,38415851.26194763
2020-02-26,71.4000015258789,633782,45252035.767074585
2020-02-27,68.44000244140625,555012,37985022.635009766
2020-02-28,68.0,1050938,71463784.0
2020-03-02,68.41999816894531,857405,58663648.530044556
2020-03-03,70.45999908447266,490260,34543719.151153564
2020-03-04,71.27999877929688,372017,26517371.305877686
2020-03-05,71.58000183105469,488385,34958599.19425964
2020-03-06,67.45999908447266,503212,33946681.059295654
2020-03-09,64.0,672897,43065408.0
2020-03-10,64.04000091552734,614928,39379989.6829834
2020-03-11,61.439998626708984,596994,36679310.5401535
2020-03-12,57.86000061035156,1065630,61657352.450408936
2020-03-13,60.13999938964844,970034,58337844.16793823
2020-03-16,55.47999954223633,1124607,62393195.84519577
2020-03-17,59.58000183105469,801505,47753669.36759949
2020-03-18,59.0,832004,49088236.0
2020-03-19,60.7599983215332,1024094,62223949.721092224
2020-03-20,66.0,2125766,140300556.0
2020-03-23,66.76000213623047,778749,51989284.90358734
2020-03-24,68.66000366210938,629327,43209594.12466431
2020-03-25,73.08000183105469,651107,47582900.752212524
2020-03-26,72.23999786376953,598761,43254493.36090851
2020-03-27,69.19999694824219,524642,36305224.79891968
2020-03-30,66.69999694824219,406678,27125421.358917236
2020-03-31,67.95999908447266,754688,51288595.7890625
2020-04-01,68.26000213623047,376652,25710266.32461548
2020-04-02,65.69999694824219,351506,23093943.12728882
2020-04-03,65.76000213623047,317980,20910365.479278564
2020-04-06,65.5,525789,34439179.5
2020-04-07,65.44000244140625,563184,36854762.33496094
2020-04-08,65.36000061035156,349970,22874039.413604736
2020-04-09,62.880001068115234,918343,57745408.82089615
2020-04-14,66.62000274658203,528327,35197146.191093445
2020-04-15,66.08000183105469,336914,22263277.73690796
2020-04-16,69.27999877929688,490257,33965004.36154175
2020-04-17,69.23999786376953,524934,36346429.038619995
2020-04-20,69.58000183105469,235811,16407729.811782837
2020-04-21,67.95999908447266,261722,17786626.880386353
2020-04-22,70.87999725341797,435089,30839107.12499237
2020-04-23,71.5199966430664,286256,20473028.159057617
2020-04-24,74.26000213623047,281262,20886516.720840454
2020-04-27,75.9800033569336,458538,34839718.779281616
2020-04-28,78.44000244140625,492886,38661979.04333496
2020-04-29,78.69999694824219,466099,36681989.877578735
2020-04-30,77.0,401306,30900562.0
2020-05-04,76.23999786376953,374535,28554547.59990692
2020-05-05,80.37999725341797,400880,32222733.298950195
2020-05-06,81.5,314329,25617813.5
2020-05-07,85.72000122070312,602277,51627185.175201416
2020-05-08,87.41999816894531,330431,28886277.41496277
2020-05-11,88.0,305901,26919288.0
2020-05-12,87.04000091552734,629160,54762086.97601318
2020-05-13,86.18000030517578,469451,40457287.323265076
2020-05-14,82.23999786376953,593084,48775226.89303589
2020-05-15,83.5,388991,32480748.5
2020-05-18,83.26000213623047,346698,28866076.22062683
2020-05-19,83.31999969482422,532298,44351069.19755554
2020-05-20,86.0,425345,36579670.0
2020-05-21,89.0,391214,34818046.0
2020-05-22,90.73999786376953,503772,45712270.203826904
2020-05-25,89.0,263419,23444291.0
2020-05-26,87.5199966430664,305452,26733158.01461792
2020-05-27,82.0,598849,49105618.0
2020-05-28,85.95999908447266,571912,49161554.996398926
2020-05-29,86.18000030517578,2072655,178621408.5325241
2020-06-02,87.0999984741211,675482,58834481.169296265
2020-06-03,86.30000305175781,509728,43989527.955566406
2020-06-04,86.37999725341797,461316,39848474.81295776
2020-06-05,85.45999908447266,448001,38286165.049842834
2020-06-08,83.26000213623047,439614,36602262.57911682
2020-06-09,84.80000305175781,356254,30210340.287200928
2020-06-10,84.55999755859375,591152,49987811.67675781
2020-06-11,84.18000030517578,575838,48474043.01573181
2020-06-12,84.30000305175781,410694,34621505.45333862
2020-06-15,82.5,384413,31714072.5
2020-06-16,86.55999755859375,562724,48709388.06616211
2020-06-17,89.9000015258789,361854,32530675.152145386
2020-06-18,90.86000061035156,493595,44848042.00126648
2020-06-19,90.26000213623047,848812,76613772.93325806
2020-06-22,90.19999694824219,314664,28382691.83972168
2020-06-23,92.36000061035156,466311,43068484.24461365
2020-06-24,91.30000305175781,425937,38888049.39985657
2020-06-25,95.63999938964844,694290,66401895.17623901
2020-06-26,92.76000213623047,473740,43944123.41201782
2020-06-29,90.83999633789062,318380,28921638.034057617
2020-06-30,90.95999908447266,343102,31208557.605880737
2020-07-01,96.73999786376953,770436,74531976.99417114
2020-07-02,98.0,468387,45901926.0
2020-07-03,102.6500015258789,612835,62907513.685112
2020-07-06,103.5,490867,50804734.5
2020-07-07,103.1500015258789,220155,22708988.58592987
2020-07-08,99.5999984741211,842383,83901345.51462555
2020-07-09,99.08000183105469,582286,57692897.94619751
2020-07-10,95.13999938964844,508053,48336162.10990906
2020-07-13,95.76000213623047,383093,36684986.49837494
2020-07-14,91.54000091552734,530889,48597579.546043396
2020-07-15,94.30000305175781,540529,50971886.3495636
2020-07-16,93.9800033569336,437177,41085895.92757416
2020-07-17,95.23999786376953,340649,32443410.032295227
2020-07-20,96.69999694824219,286912,27744389.524414062
2020-07-21,97.58000183105469,502505,49034438.820114136
2020-07-22,97.62000274658203,336391,32838490.343925476
2020-07-23,97.19999694824219,257903,25068170.812942505
2020-07-24,89.76000213623047,662310,59448947.0148468
2020-07-27,94.5,400351,37833169.5
2020-07-28,96.76000213623047,670007,64829878.75128937
2020-07-29,97.69999694824219,327104,31958059.801757812
2020-07-30,96.0,346494,33263424.0
2020-07-31,97.76000213623047,637429,62315060.40169525
2020-08-03,101.5999984741211,573188,58235899.92538452
2020-08-04,99.69999694824219,466441,46504166.276535034
2020-08-05,99.37999725341797,290472,28867106.562194824
2020-08-06,98.5,319021,31423568.5
2020-08-07,101.80000305175781,395392,40250906.806640625
2020-08-10,98.45999908447266,269461,26531129.813301086
2020-08-11,95.44000244140625,524537,50061812.56060791
2020-08-12,98.72000122070312,396224,39115233.763671875
2020-08-13,102.94999694824219,525264,54075927.197021484
2020-08-14,99.26000213623047,376017,37323448.22325897
2020-08-17,102.80000305175781,351398,36123715.47238159
2020-08-18,102.25,425198,43476495.5
2020-08-19,100.0999984741211,368997,36936599.13695526
2020-08-20,98.41999816894531,599907,59042845.841537476
2020-08-21,94.95999908447266,3349395,318058546.1335373
2020-08-24,94.31999969482422,676665,63823042.59349823
2020-08-25,93.91999816894531,617669,58011471.34901428
2020-08-26,95.31999969482422,422729,40294528.15099335
2020-08-27,90.81999969482422,796273,72317513.61699677
2020-08-28,90.0,882798,79451820.0
2020-08-31,90.0199966430664,568042,51135138.93312073
2020-09-01,92.0,558786,51408312.0
2020-09-02,94.68000030517578,807263,76431661.08635712
2020-09-03,87.19999694824219,776673,67725883.2297821
2020-09-04,86.95999908447266,1058228,92023505.91116333
2020-09-07,90.0199966430664,496086,44657660.05467224
2020-09-08,89.22000122070312,710333,63375911.12710571
2020-09-09,90.66000366210938,403513,36582490.05770874
2020-09-10,90.5199966430664,370614,33547978.035873413
2020-09-11,90.0,323552,29119680.0
2020-09-14,90.54000091552734,246702,22336399.305862427
2020-09-15,90.45999908447266,342743,31004531.46620941
2020-09-16,89.0,396061,35249429.0
2020-09-17,91.0999984741211,448232,40833934.516052246
2020-09-18,90.95999908447266,862264,78431532.65057373
2020-09-21,89.66000366210938,434405,38948753.89083862
2020-09-22,93.69999694824219,480393,45012822.63395691
2020-09-23,96.0,486964,46748544.0
2020-09-24,97.12000274658203,691156,67125072.61831665
2020-09-25,96.81999969482422,493139,47745717.82950592
2020-09-28,97.31999969482422,460117,44778586.299583435
2020-09-29,99.08000183105469,485315,48085011.088638306
2020-09-30,98.12000274658203,479979,47095540.7983017
2020-10-01,98.80000305175781,566820,56001817.72979736
2020-10-02,98.5,469760,46271360.0
2020-10-05,98.27999877929688,288237,28327932.008148193
2020-10-06,99.0,392008,38808792.0
2020-10-07,98.5199966430664,334803,32984790.436088562
2020-10-08,95.30000305175781,434962,41451879.92739868
2020-10-09,98.80000305175781,382783,37818961.56816101
2020-10-12,99.04000091552734,288268,28550062.983917236
2020-10-13,99.19999694824219,279624,27738699.946655273
2020-10-14,103.8499984741211,761681,79100570.68776703
2020-10-15,101.3499984741211,473230,47961859.777908325
2020-10-16,103.5999984741211,442004,45791613.72555542
2020-10-19,100.4000015258789,375344,37684538.17272949
2020-10-20,98.41999816894531,376952,37099615.14978027
2020-10-21,94.5,579828,54793746.0
2020-10-22,92.4800033569336,495154,45791843.5821991
2020-10-23,91.66000366210938,549967,50409977.23403931
2020-10-26,92.5999984741211,508705,47106082.22377777
2020-10-27,95.72000122070312,629302,60236788.20819092
2020-10-28,97.31999969482422,1105819,107618304.74253082
2020-10-29,100.25,981162,98361490.5
2020-10-30,98.77999877929688,907471,89639984.27224731
2020-11-02,96.86000061035156,734455,71139311.74827576
2020-11-03,98.55999755859375,606695,59795857.718811035
2020-11-04,106.25,910328,96722350.0
2020-11-05,114.80000305175781,958980,110090906.9265747
2020-11-06,112.3499984741211,830508,93307572.53274536
2020-11-09,105.80000305175781,1419038,150134224.7305603
2020-11-10,107.1500015258789,2067646,221548272.05497742
2020-11-11,105.0,915422,96119310.0
2020-11-12,105.9000015258789,636801,67437226.87168121
2020-11-13,99.0,2911189,288207711.0
2020-11-16,96.26000213623047,1460612,140598514.24020386
2020-11-17,95.62000274658203,631238,60358979.29374695
2020-11-18,95.91999816894531,647865,62143209.613723755
2020-11-19,99.5,589282,58633559.0
2020-11-20,101.0999984741211,561111,56728321.24381256
2020-11-23,96.5999984741211,741408,71620011.66870117
2020-11-24,94.95999908447266,820258,77891698.92903137
2020-11-25,96.94000244140625,757963,73476935.0704956
2020-11-26,98.18000030517578,486817,47795693.20856476
2020-11-27,99.0,493825,48888675.0
2020-11-30,101.25,1269592,128546190.0
2020-12-01,99.4800033569336,476656,47417740.48010254
2020-12-02,98.83999633789062,494711,48897233.42831421
2020-12-03,99.26000213623047,546156,54211445.72671509
2020-12-04,99.76000213623047,463745,46263202.1906662
2020-12-07,100.0999984741211,446291,44673728.41901398
2020-12-08,98.5,500768,49325648.0
2020-12-09,105.0999984741211,968150,101752563.52272034
2020-12-10,108.30000305175781,751705,81409653.7940216
2020-12-11,109.5,756164,82799958.0
2020-12-14,114.6500015258789,850875,97552820.04833221
2020-12-15,112.0,562534,63003808.0
2020-12-16,118.3499984741211,858903,101651168.73941803
2020-12-17,119.55000305175781,580245,69368291.52076721
2020-12-18,119.0,939048,111746712.0
2020-12-21,118.80000305175781,515063,61189485.971847534
2020-12-22,119.0999984741211,345384,41135233.87298584
2020-12-23,118.44999694824219,293680,34786395.103759766
2020-12-28,129.25,957349,123737358.25
2020-12-29,125.5,525696,65974848.0
2020-12-30,127.0,241737,30700599.0
2021-01-04,136.5500030517578,884186,120735600.99832153
2021-01-05,144.10000610351562,1006999,145108562.04623413
2021-01-06,138.35000610351562,672157,92992925.05252075
2021-01-07,134.39999389648438,1260059,169351921.9092102
2021-01-08,135.5500030517578,730508,99020361.6293335
2021-01-11,132.35000610351562,864670,114439079.77752686
2021-01-12,133.9499969482422,716040,95913555.81481934
2021-01-13,129.0,988577,127526433.0
2021-01-14,128.3000030517578,753961,96733198.60090637
2021-01-15,126.94999694824219,742369,94243742.2844696
2021-01-18,130.0500030517578,436711,56794266.882736206
2021-01-19,129.85000610351562,561218,72874160.72540283
2021-01-20,131.14999389648438,494937,64910984.52914429
2021-01-21,135.85000610351562,564474,76683796.34527588
2021-01-22,137.1999969482422,497039,68193749.28315735
2021-01-25,137.75,742960,102342740.0
2021-01-26,133.5,494540,66021090.0
2021-01-27,127.1500015258789,1348041,171403415.20694733
2021-01-28,125.6500015258789,623763,78375821.9017868
2021-01-29,125.5,686469,86151859.5
2021-02-01,125.4000015258789,625594,78449488.55458069
2021-02-02,128.64999389648438,618039,79510713.5777893
